bvh_file,bvh_name,contact_ground,foot_ground_limit,fix_robot_penetration,mode,frames,all_max_penetration,all_penetration_frame_ratio,all_mean_penetration,all_p95_penetration,total_root_lift,max_root_lift,frames_with_lift,mean_lift_when_active,total_foot_slip,mean_xy_slip_per_contact_step,mean_xy_slip_per_contact_foot_frame,left_total_foot_slip,right_total_foot_slip,left_mean_xy_slip_per_contact_step,right_mean_xy_slip_per_contact_step,left_contact_step_count,right_contact_step_count,left_contact_frame_count,right_contact_frame_count,max_xy_slip_step,contact_step_count,contact_foot_frame_count,mean_error1,max_error1,mean_error2,max_error2,foot_max_penetration,foot_mean_penetration,foot_p95_penetration,foot_penetration_frame_ratio,leg_max_penetration,leg_mean_penetration,leg_p95_penetration,leg_penetration_frame_ratio,trunk_max_penetration,trunk_mean_penetration,trunk_p95_penetration,trunk_penetration_frame_ratio,arm_max_penetration,arm_mean_penetration,arm_p95_penetration,arm_penetration_frame_ratio
/data2/Documents/lafan1/fallAndGetUp1_subject4.bvh,fallAndGetUp1_subject4,False,True,False,contact_ground0_foot_ground_limit1_fix_robot_penetration0,500,0.21918489007448186,0.512,0.035051778679977774,0.19021543933780272,0.0,0.0,0,0.0,1.0430126507350357,0.004257194492796064,0.004188805826245123,1.0430126507350357,0.0,0.004257194492796064,0.0,245,0,249,0,0.02941475063882785,245,249,0.8271854288522267,1.7775365958899618,0.8271854288522267,1.7775365958899618,0.022364236621628394,0.0037910441034633086,0.016101527929838582,0.38,0.21918489007448186,0.029914438505424377,0.19021543933780272,0.432,0.055359466213268024,0.0007030036324620399,0.0,0.02,0.1171646086053585,0.01768698112991887,0.07278936226123155,0.414
/data2/Documents/lafan1/fallAndGetUp1_subject4.bvh,fallAndGetUp1_subject4,False,True,True,contact_ground0_foot_ground_limit1_fix_robot_penetration1,500,1.474514954580286e-16,0.0,6.515621375768887e-18,3.8163916471489756e-17,17.535356434629538,0.21930974197046157,256,0.06849748607277165,1.1054903822747002,0.004512205641937552,0.004439720410741768,1.1054903822747002,0.0,0.004512205641937552,0.0,245,0,249,0,0.029414750638739183,245,249,0.8394095558847957,1.8037994479566521,0.8394095558847957,1.8037994479566521,1.474514954580286e-16,1.1171619185290638e-18,0.0,0.0,9.367506770274758e-17,2.7963742432746132e-18,1.734723475976807e-17,0.0,0.0,0.0,0.0,0.0,1.214306433183765e-16,2.6020852139652106e-18,1.734723475976807e-17,0.0
/data2/Documents/lafan1/fallAndGetUp1_subject4.bvh,fallAndGetUp1_subject4,True,False,False,contact_ground1_foot_ground_limit0_fix_robot_penetration0,500,0.2880480786159805,0.896,0.06989256924450377,0.25191089832566704,0.0,0.0,0,0.0,1.0074825350214596,0.004112173612332488,0.004046114598479757,1.0074825350214596,0.0,0.004112173612332488,0.0,245,0,249,0,0.042566480751063625,245,249,0.8116798379843572,1.5469389980226396,0.8116798379843572,1.5469389980226396,0.16796198128713688,0.04115387885187396,0.1311518020013256,0.862,0.2880480786159805,0.05231206601218592,0.25191089832566704,0.508,0.11805744117280693,0.002573671550207954,0.006251060593881867,0.088,0.16949879437694235,0.036377612982743356,0.1237141719385175,0.456
/data2/Documents/lafan1/fallAndGetUp1_subject4.bvh,fallAndGetUp1_subject4,True,False,True,contact_ground1_foot_ground_limit0_fix_robot_penetration1,500,1.6306400674181987e-16,0.0,1.4818007931793886e-17,6.591949208711867e-17,34.84022097976235,0.28804626985596143,448,0.07776835040125525,1.007524276042282,0.004112343983846049,0.004046282233101534,1.007524276042282,0.0,0.004112343983846049,0.0,245,0,249,0,0.04249808031990208,245,249,0.8257389158580355,1.6451997431866836,0.8257389158580355,1.6451997431866836,1.6306400674181987e-16,9.717920912422074e-18,5.039371697712617e-17,0.0,9.367506770274758e-17,2.5743296383495817e-18,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,7.979727989493313e-17,2.525757381022231e-18,2.42861286636753e-17,0.0
/data2/Documents/lafan1/fallAndGetUp1_subject4.bvh,fallAndGetUp1_subject4,True,True,False,contact_ground1_foot_ground_limit1_fix_robot_penetration0,500,0.24014535469066403,0.862,0.04989256359763297,0.21237074255746693,0.0,0.0,0,0.0,1.3718726582480112,0.005599480237746985,0.005509528747983981,1.3718726582480112,0.0,0.005599480237746985,0.0,245,0,249,0,0.06198376844226581,245,249,0.8544640409914934,2.107537998864354,0.8544640409914934,2.107537998864354,0.025622938438324767,0.00714642507550817,0.021056778117380368,0.828,0.24014535469066403,0.04107805064086283,0.21237074255746693,0.434,0.08661097130555538,0.001856601418018127,0.0022447954871719156,0.068,0.17123137510203365,0.034862275300356314,0.11645989475574708,0.448
/data2/Documents/lafan1/fallAndGetUp1_subject4.bvh,fallAndGetUp1_subject4,True,True,True,contact_ground1_foot_ground_limit1_fix_robot_penetration1,500,1.5092094240998222e-16,0.0,1.520658599041269e-17,6.591949208711867e-17,23.8103494023976,0.23429662665903325,430,0.05537290558697117,1.5568085781160277,0.006354320727004195,0.006252243285606537,1.5568085781160277,0.0,0.006354320727004195,0.0,245,0,249,0,0.06459167425196408,245,249,0.8777880932432907,2.1296442687649777,0.8777880932432907,2.1296442687649777,1.5092094240998222e-16,8.274630980409369e-18,5.0306980803327406e-17,0.0,9.367506770274758e-17,3.219646771412954e-18,2.42861286636753e-17,0.0,0.0,0.0,0.0,0.0,1.3530843112619095e-16,3.7123082385903674e-18,2.42861286636753e-17,0.0
/data2/Documents/lafan1/jumps1_subject1.bvh,jumps1_subject1,False,False,False,contact_ground0_foot_ground_limit0_fix_robot_penetration0,500,0.032825826667052416,0.25,0.0033137460418591813,0.020784878034033175,0.0,0.0,0,0.0,0.9906040106725783,0.004808757333362031,0.004482371089016192,0.9906040106725783,0.0,0.004808757333362031,0.0,206,0,221,0,0.033803686936296304,206,221,0.6530226650129703,0.8052305323283586,0.6530226650129703,0.8052305323283586,0.032825826667052416,0.0033137460418591813,0.020784878034033175,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/jumps1_subject1.bvh,jumps1_subject1,False,False,True,contact_ground0_foot_ground_limit0_fix_robot_penetration1,500,1.5785983631388945e-16,0.0,5.880712583561376e-18,4.7097742372770076e-17,1.6573341921288505,0.03334750188662322,125,0.013258673537030806,0.9906302604368924,0.00480888475940239,0.004482489866230282,0.9906302604368924,0.0,0.00480888475940239,0.0,206,0,221,0,0.03380368693629749,206,221,0.6474597387085586,0.80523053232836,0.6474597387085586,0.80523053232836,1.5785983631388945e-16,5.880712583561376e-18,4.7097742372770076e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/jumps1_subject1.bvh,jumps1_subject1,False,True,False,contact_ground0_foot_ground_limit1_fix_robot_penetration0,500,0.014699965244690017,0.216,0.0011571407031933535,0.008595584187996304,0.0,0.0,0,0.0,0.9874326868572703,0.004793362557559564,0.004468021207498961,0.9874326868572703,0.0,0.004793362557559564,0.0,206,0,221,0,0.033803686936297456,206,221,0.6529000859350726,0.8052305323283591,0.6529000859350726,0.8052305323283591,0.014699965244690017,0.0011571407031933535,0.008595584187996304,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/jumps1_subject1.bvh,jumps1_subject1,False,True,True,contact_ground0_foot_ground_limit1_fix_robot_penetration1,500,1.6479873021779667e-16,0.0,3.7088387916384134e-18,2.437286483747406e-17,0.5788705744613898,0.014699999053552914,108,0.005359912726494349,0.9873894660560979,0.004793152747845136,0.004467825638262886,0.9873894660560979,0.0,0.004793152747845136,0.0,206,0,221,0,0.03380368693629731,206,221,0.6509033109440725,0.805230532328356,0.6509033109440725,0.805230532328356,1.6479873021779667e-16,3.7088387916384134e-18,2.437286483747406e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
