contact_ground,foot_ground_limit,fix_robot_penetration,mode,frames,all_max_penetration,all_penetration_frame_ratio,all_mean_penetration,all_p95_penetration,total_root_lift,max_root_lift,frames_with_lift,mean_lift_when_active,total_foot_slip,mean_xy_slip_per_contact_step,mean_xy_slip_per_contact_foot_frame,left_total_foot_slip,right_total_foot_slip,left_mean_xy_slip_per_contact_step,right_mean_xy_slip_per_contact_step,left_contact_step_count,right_contact_step_count,left_contact_frame_count,right_contact_frame_count,max_xy_slip_step,contact_step_count,contact_foot_frame_count,mean_error1,max_error1,mean_error2,max_error2,foot_max_penetration,foot_mean_penetration,foot_p95_penetration,foot_penetration_frame_ratio,leg_max_penetration,leg_mean_penetration,leg_p95_penetration,leg_penetration_frame_ratio,trunk_max_penetration,trunk_mean_penetration,trunk_p95_penetration,trunk_penetration_frame_ratio,arm_max_penetration,arm_mean_penetration,arm_p95_penetration,arm_penetration_frame_ratio
False,False,False,contact_ground0_foot_ground_limit0_fix_robot_penetration0,5047,0.2526221817582559,0.6217554983158312,0.04764130027038906,0.16073589329375795,0.0,0.0,0,0.0,24.327564434561257,0.00923948516314518,0.008937385905422946,24.327564434561257,0.0,0.00923948516314518,0.0,2633,0,2722,0,0.1425602380305807,2633,2722,0.8922342472311827,2.5193378357736593,0.8922342472311827,2.5193378357736593,0.2317100433895509,0.021905237908166154,0.07899946298173299,0.5286308698236576,0.24567291148190348,0.035478437625328,0.13291500332712608,0.5064394689914801,0.10149399328588272,0.010760974217225276,0.07177685250701679,0.24034079651277987,0.2526221817582559,0.030520586168259235,0.13064070223807317,0.45234792946304736
False,False,True,contact_ground0_foot_ground_limit0_fix_robot_penetration1,5047,2.688821387764051e-16,0.0,8.171795252892528e-18,4.85722573273506e-17,240.23310697680898,0.2538489055162309,3138,0.07655612077017494,24.041041887669927,0.00913066535802124,0.008832124132134434,24.041041887669927,0.0,0.00913066535802124,0.0,2633,0,2722,0,0.14256023803058082,2633,2722,0.902690690014468,2.517503430667771,0.902690690014468,2.517503430667771,2.688821387764051e-16,2.605006781142901e-18,2.2551405187698492e-17,0.0,9.367506770274758e-17,1.9722297018337466e-18,1.0408340855860843e-17,0.0,2.42861286636753e-17,7.97415982616642e-20,0.0,0.0,1.3530843112619095e-16,3.5148171716542164e-18,2.42861286636753e-17,0.0
False,True,False,contact_ground0_foot_ground_limit1_fix_robot_penetration0,5047,0.2538601036529423,0.6096691103625916,0.039643254597969885,0.1394296812864173,0.0,0.0,0,0.0,25.659032728985117,0.009745170045189941,0.009426536638128258,25.659032728985117,0.0,0.009745170045189941,0.0,2633,0,2722,0,0.1425602526103579,2633,2722,0.913553839682171,2.5250251055356143,0.913553839682171,2.5250251055356143,0.028035739953992844,0.006791511758758694,0.021561434797069585,0.5163463443629879,0.21918489007448186,0.02930435385457825,0.12284469252563691,0.4335248662571825,0.095125704033786,0.008850691721382996,0.06217063812029117,0.217753120665742,0.2538601036529423,0.02821950040548105,0.11878482961591608,0.4376857539132158
False,True,True,contact_ground0_foot_ground_limit1_fix_robot_penetration1,5047,1.5959455978986625e-16,0.0,7.65381857797732e-18,4.5102810375396984e-17,200.90725105050404,0.2545880321276234,3076,0.06531445092669183,25.554899338250628,0.00970562071335003,0.009388280432862097,25.554899338250628,0.0,0.00970562071335003,0.0,2633,0,2722,0,0.14256025261035773,2633,2722,0.9241298294664164,2.524303532756629,0.9241298294664164,2.524303532756629,1.5959455978986625e-16,1.7481283136156212e-18,1.0408340855860843e-17,0.0,1.214306433183765e-16,1.8161836431665246e-18,1.0408340855860843e-17,0.0,2.42861286636753e-17,9.830214268463777e-20,0.0,0.0,1.3530843112619095e-16,3.991204478510538e-18,3.122502256758253e-17,0.0
True,False,False,contact_ground1_foot_ground_limit0_fix_robot_penetration0,5047,0.2967068568790728,0.9843471369130177,0.0819231123529232,0.19665267526403662,0.0,0.0,0,0.0,23.051133156297652,0.008754703059740849,0.008468454502680989,23.051133156297652,0.0,0.008754703059740849,0.0,2633,0,2722,0,0.13460316333765596,2633,2722,0.8924198917773767,2.5451296779793458,0.8924198917773767,2.5451296779793458,0.2959865788433799,0.05616948901934186,0.12937389430638396,0.9211412720427977,0.29666366356893886,0.0546104300899167,0.17754090967968816,0.763423816128393,0.14088832260393716,0.01802185680599735,0.09313564561390317,0.29760253616009513,0.2967068568790728,0.043360355069885115,0.15398653952769498,0.4963344561125421
True,False,True,contact_ground1_foot_ground_limit0_fix_robot_penetration1,5047,2.688821387764051e-16,0.0,1.714135020218731e-17,7.580741590018615e-17,414.7226666196508,0.2978581926749049,4968,0.08347879762875417,22.87967944689778,0.008689585813481875,0.00840546636550249,22.87967944689778,0.0,0.008689585813481875,0.0,2633,0,2722,0,0.1346027507267395,2633,2722,0.9006969716349963,2.503250901868671,0.9006969716349963,2.503250901868671,2.688821387764051e-16,1.1300965557091627e-17,6.071532165918825e-17,0.0,9.367506770274758e-17,2.2554498611768987e-18,1.0408340855860843e-17,0.0,2.42861286636753e-17,5.911877112502691e-20,0.0,0.0,1.9081958235744878e-16,3.525816012793756e-18,2.42861286636753e-17,0.0
True,True,False,contact_ground1_foot_ground_limit1_fix_robot_penetration0,5047,0.3002323685819423,0.8634832573806221,0.05426022951489122,0.1738499715124011,0.0,0.0,0,0.0,26.211999860546808,0.0099551841475681,0.009629684004609408,26.211999860546808,0.0,0.0099551841475681,0.0,2633,0,2722,0,0.14021062255730726,2633,2722,0.9529448683372701,2.533315299255601,0.9529448683372701,2.533315299255601,0.028339955920836334,0.008871988727894145,0.022698781032993203,0.8002773925104022,0.24014535469066403,0.03854236980423826,0.15357325832607818,0.4567069546265108,0.13386069951142904,0.013959648129176867,0.07951940088871737,0.2603526847632257,0.3002323685819423,0.0405038432242491,0.15008121069189578,0.478502080443828
True,True,True,contact_ground1_foot_ground_limit1_fix_robot_penetration1,5047,1.7694179454963432e-16,0.0,1.3048062729350416e-17,6.591949208711867e-17,269.489696454667,0.30097706913834593,4359,0.06182374316464029,26.185312728762586,0.009945048510733986,0.009619879768097937,26.185312728762586,0.0,0.009945048510733986,0.0,2633,0,2722,0,0.1448134548489441,2633,2722,0.9782074132593391,2.699083957734841,0.9782074132593391,2.699083957734841,1.6479873021779667e-16,6.109168825443188e-18,4.5102810375396984e-17,0.0,1.0755285551056204e-16,2.1523357254937124e-18,1.0408340855860843e-17,0.0,3.8163916471489756e-17,1.2304953524860251e-19,0.0,0.0,1.7694179454963432e-16,4.663508643164913e-18,3.8163916471489756e-17,0.0
