bvh_file,bvh_name,contact_ground,foot_ground_limit,fix_robot_penetration,mode,frames,all_max_penetration,all_penetration_frame_ratio,all_mean_penetration,all_p95_penetration,total_root_lift,max_root_lift,frames_with_lift,mean_lift_when_active,total_foot_slip,mean_xy_slip_per_contact_step,mean_xy_slip_per_contact_foot_frame,left_total_foot_slip,right_total_foot_slip,left_mean_xy_slip_per_contact_step,right_mean_xy_slip_per_contact_step,left_contact_step_count,right_contact_step_count,left_contact_frame_count,right_contact_frame_count,max_xy_slip_step,contact_step_count,contact_foot_frame_count,mean_error1,max_error1,mean_error2,max_error2,foot_max_penetration,foot_mean_penetration,foot_p95_penetration,foot_penetration_frame_ratio,leg_max_penetration,leg_mean_penetration,leg_p95_penetration,leg_penetration_frame_ratio,trunk_max_penetration,trunk_mean_penetration,trunk_p95_penetration,trunk_penetration_frame_ratio,arm_max_penetration,arm_mean_penetration,arm_p95_penetration,arm_penetration_frame_ratio
/data2/Documents/lafan1/aiming1_subject4.bvh,aiming1_subject4,True,False,False,contact_ground1_foot_ground_limit0_fix_robot_penetration0,500,0.06201526341922207,0.998,0.03477934474873427,0.05018235852534585,0.0,0.0,0,0.0,4.760461398674446,0.01613715728364219,0.015557063394360934,4.760461398674446,0.0,0.01613715728364219,0.0,295,0,306,0,0.056131101435110256,295,306,0.6331206765010221,0.8151755421490153,0.6331206765010221,0.8151755421490153,0.06201526341922207,0.03477934474873427,0.05018235852534585,0.998,0.025234548933108468,0.0026479302546549136,0.011108002166677436,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming1_subject4.bvh,aiming1_subject4,True,False,True,contact_ground1_foot_ground_limit0_fix_robot_penetration1,500,1.5785983631388945e-16,0.0,1.7725404477531015e-17,8.517492267046107e-17,17.247852495875925,0.0625662099999919,499,0.034564834661074,4.766677585382131,0.016158229102990276,0.015577377730006963,4.766677585382131,0.0,0.016158229102990276,0.0,295,0,306,0,0.05641677200398503,295,306,0.5801265388641845,0.7752731907381997,0.5801265388641845,0.7752731907381997,1.5785983631388945e-16,1.7725404477531015e-17,8.517492267046107e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming1_subject4.bvh,aiming1_subject4,True,True,False,contact_ground1_foot_ground_limit1_fix_robot_penetration0,500,0.011730015075725275,0.608,0.0011554380425439707,0.004999250537775801,0.0,0.0,0,0.0,4.838374572469078,0.016401269737183317,0.01581168160937607,4.838374572469078,0.0,0.016401269737183317,0.0,295,0,306,0,0.05771739637684637,295,306,0.6299090763339827,0.8006011432341446,0.6299090763339827,0.8006011432341446,0.011730015075725275,0.0011554380425439707,0.004999250537775801,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming1_subject4.bvh,aiming1_subject4,True,True,True,contact_ground1_foot_ground_limit1_fix_robot_penetration1,500,1.5785983631388945e-16,0.0,1.0592221544314384e-17,5.048045315092493e-17,0.5778005303181977,0.011729949514845716,304,0.0019006596392045975,4.837991993114605,0.016399972858015612,0.01581043135004773,4.837991993114605,0.0,0.016399972858015612,0.0,295,0,306,0,0.05771757900348642,295,306,0.628255599504407,0.8003209262465903,0.628255599504407,0.8003209262465903,1.5785983631388945e-16,1.0592221544314384e-17,5.048045315092493e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject2.bvh,aiming2_subject2,False,False,False,contact_ground0_foot_ground_limit0_fix_robot_penetration0,500,0.009193969188107136,0.242,0.0006861799936930199,0.004914982598638526,0.0,0.0,0,0.0,1.766127701008632,0.004276338259100804,0.004205065954782457,1.766127701008632,0.0,0.004276338259100804,0.0,413,0,420,0,0.0426809543031435,413,420,0.6013221660630147,0.7914250295174795,0.6013221660630147,0.7914250295174795,0.009193969188107136,0.0006861799936930199,0.004914982598638526,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject2.bvh,aiming2_subject2,False,False,True,contact_ground0_foot_ground_limit0_fix_robot_penetration1,500,1.0234868508263162e-16,0.0,3.6533276404071555e-18,2.6020852139652106e-17,0.31641496894959964,0.008655389343545627,121,0.0026149997433851215,1.7662770053890509,0.0042766997709177985,0.004205421441402502,1.7662770053890509,0.0,0.0042766997709177985,0.0,413,0,420,0,0.04268095430317256,413,420,0.6001394315776135,0.7914250295174795,0.6001394315776135,0.7914250295174795,1.0234868508263162e-16,3.6533276404071555e-18,2.6020852139652106e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject2.bvh,aiming2_subject2,False,True,False,contact_ground0_foot_ground_limit1_fix_robot_penetration0,500,0.0035589102490563764,0.164,0.0002380321728921768,0.0014254804404487712,0.0,0.0,0,0.0,1.766595755553108,0.004277471563082586,0.004206180370364543,1.766595755553108,0.0,0.004277471563082586,0.0,413,0,420,0,0.0426809543031717,413,420,0.6017939651938501,0.794653762813742,0.6017939651938501,0.794653762813742,0.0035589102490563764,0.0002380321728921768,0.0014254804404487712,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject2.bvh,aiming2_subject2,False,True,True,contact_ground0_foot_ground_limit1_fix_robot_penetration1,500,1.6479873021779667e-16,0.0,3.4590386110977533e-18,2.6020852139652106e-17,0.11785126229333114,0.0036324438190995494,82,0.0014372105157723308,1.7665646604689151,0.004277396272321828,0.004206106334449798,1.7665646604689151,0.0,0.004277396272321828,0.0,413,0,420,0,0.04268095430317491,413,420,0.6013824771364189,0.794653762813742,0.6013824771364189,0.794653762813742,1.6479873021779667e-16,3.4590386110977533e-18,2.6020852139652106e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject2.bvh,aiming2_subject2,True,False,False,contact_ground1_foot_ground_limit0_fix_robot_penetration0,500,0.06788974486782867,1.0,0.03727479927748648,0.0461756130246239,0.0,0.0,0,0.0,1.6553140716650943,0.004008024386598291,0.0039412239801549865,1.6553140716650943,0.0,0.004008024386598291,0.0,413,0,420,0,0.048408791503498215,413,420,0.6010317075747174,0.7914118222306654,0.6010317075747174,0.7914118222306654,0.06788974486782867,0.03727479927748648,0.0461756130246239,1.0,0.016556567936912785,0.0012345826109601827,0.004843550946071917,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject2.bvh,aiming2_subject2,True,False,True,contact_ground1_foot_ground_limit0_fix_robot_penetration1,500,1.9255430583342559e-16,0.0,1.8034185256254888e-17,6.071532165918825e-17,18.50493126907503,0.06755656572524432,500,0.03700986253815006,1.6940188397238376,0.004101740532018977,0.004033378189818661,1.6940188397238376,0.0,0.004101740532018977,0.0,413,0,420,0,0.04840282458310554,413,420,0.5385054052788951,0.7805134679136042,0.5385054052788951,0.7805134679136042,1.9255430583342559e-16,1.8034185256254888e-17,6.071532165918825e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
