contact_ground,foot_ground_limit,fix_robot_penetration,mode,bvh_count,frames,all_penetration_frame_ratio,all_mean_penetration,all_p95_penetration,mean_xy_slip_per_contact_step,mean_xy_slip_per_contact_foot_frame,mean_error1,mean_error2,foot_mean_penetration,foot_p95_penetration,foot_penetration_frame_ratio,leg_mean_penetration,leg_p95_penetration,leg_penetration_frame_ratio,trunk_mean_penetration,trunk_p95_penetration,trunk_penetration_frame_ratio,arm_mean_penetration,arm_p95_penetration,arm_penetration_frame_ratio,all_max_penetration,max_root_lift,max_xy_slip_step,max_error1,max_error2,foot_max_penetration,leg_max_penetration,trunk_max_penetration,arm_max_penetration,total_root_lift,frames_with_lift,total_foot_slip,left_total_foot_slip,right_total_foot_slip,left_contact_step_count,right_contact_step_count,left_contact_frame_count,right_contact_frame_count,contact_step_count,contact_foot_frame_count,mean_lift_when_active,left_mean_xy_slip_per_contact_step,right_mean_xy_slip_per_contact_step
False,False,False,contact_ground0_foot_ground_limit0_fix_robot_penetration0,4,2000,0.1115,0.00029594620165526774,0.0020194095283684464,0.006904676445606806,0.006716797378893014,0.6687683048420685,0.6687683048420685,0.00029594620165526774,0.0020194095283684464,0.1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009698648007994073,0.0,0.05613699662936775,0.9414754172339153,0.9414754172339153,0.009698648007994073,0.0,0.0,0.0,0.0,0.0,9.59299354607245,9.59299354607245,0.0,1573.0,0.0,1602.0,0.0,1573.0,1602.0,0.0,0.00609853372286869,0.0
False,False,True,contact_ground0_foot_ground_limit0_fix_robot_penetration1,4,2000,0.0,1.91773680269236e-18,7.806255641895632e-18,0.006904801541648401,0.006716920457540316,0.6682592671038924,0.6682592671038924,1.91773680269236e-18,7.806255641895632e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5092094240998222e-16,0.009700747320962383,0.056136996157497766,0.9414754172339153,0.9414754172339153,1.5092094240998222e-16,0.0,0.0,0.0,0.5635052989159601,223.0,9.593201844257583,9.593201844257583,0.0,1573.0,0.0,1602.0,0.0,1573.0,1602.0,0.0025269295915513906,0.006098666143838261,0.0
False,True,False,contact_ground0_foot_ground_limit1_fix_robot_penetration0,4,2000,0.07,0.0001364788059154477,0.00091449006723389,0.006904755371226421,0.006716872654147259,0.6688597163136838,0.6688597163136838,0.0001364788059154477,0.00091449006723389,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009224466243250592,0.0,0.05613691299922811,0.9414754172338621,0.9414754172338621,0.009224466243250592,0.0,0.0,0.0,0.0,0.0,9.593078450563656,9.593078450563656,0.0,1573.0,0.0,1602.0,0.0,1573.0,1602.0,0.0,0.006098587699023304,0.0
False,True,True,contact_ground0_foot_ground_limit1_fix_robot_penetration1,4,2000,0.0,1.4961989980299962e-18,7.806255641895632e-18,0.00690473502936365,0.0067168526467815005,0.6686236174109668,0.6686236174109668,1.4961989980299962e-18,7.806255641895632e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6479873021779667e-16,0.0092257559478077,0.05613691299912399,0.9414754172338621,0.9414754172338621,1.6479873021779667e-16,0.0,0.0,0.0,0.27071927709211613,140.0,9.593044734646002,9.593044734646002,0.0,1573.0,0.0,1602.0,0.0,1573.0,1602.0,0.0019337091220865438,0.006098566264873491,0.0
True,False,False,contact_ground1_foot_ground_limit0_fix_robot_penetration0,4,2000,0.9985,0.0369575347805704,0.05012218536256963,0.006576579123307957,0.006395113028360793,0.6705503010954416,0.6705503010954416,0.0369575347805704,0.05012218536256963,0.9985,0.0028866242528764133,0.01004253534239636,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.07601768682237955,0.0,0.056131101435110256,0.9607178016277002,0.9607178016277002,0.07601768682237955,0.02744987043859578,0.0,0.0,0.0,0.0,9.078431068714632,9.078431068714632,0.0,1573.0,0.0,1602.0,0.0,1573.0,1602.0,0.0,0.005771411995368489,0.0
True,False,True,contact_ground1_foot_ground_limit0_fix_robot_penetration1,4,2000,0.0,1.8661287792820503e-17,8.16187395447087e-17,0.006615629442871662,0.006433462315553266,0.6171673269558712,0.6171673269558712,1.8661287792820503e-17,8.16187395447087e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2724877535296173e-16,0.0763129028418366,0.05641677200398503,0.9035056817539633,0.9035056817539633,2.2724877535296173e-16,0.0,0.0,0.0,72.89397339968292,1997.0,9.141308696842307,9.141308696842307,0.0,1573.0,0.0,1602.0,0.0,1573.0,1602.0,0.03650173930880467,0.005811385058386718,0.0
True,True,False,contact_ground1_foot_ground_limit1_fix_robot_penetration0,4,2000,0.4605,0.0007926233611754229,0.004520794522657264,0.006868423378316322,0.006681261195992078,0.6660734483549543,0.6660734483549543,0.0007926233611754229,0.004520794522657264,0.4605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013265835857975269,0.0,0.05771739637684637,0.9537884875678223,0.9537884875678223,0.013265835857975269,0.0,0.0,0.0,0.0,0.0,9.538283720689439,9.538283720689439,0.0,1573.0,0.0,1602.0,0.0,1573.0,1602.0,0.0,0.0060637531600060005,0.0
True,True,True,contact_ground1_foot_ground_limit1_fix_robot_penetration1,4,2000,0.0,9.088216290642492e-18,5.130444680201396e-17,0.0068688147948522404,0.006681654448972608,0.6649921106108971,0.6649921106108971,9.088216290642492e-18,5.130444680201396e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5785983631388945e-16,0.013265928813941485,0.05771757900348642,0.9509546001034094,0.9509546001034094,1.5785983631388945e-16,0.0,0.0,0.0,1.5859285336942892,920.0,9.539135059176786,9.539135059176786,0.0,1573.0,0.0,1602.0,0.0,1573.0,1602.0,0.001723835362711184,0.006064294379641949,0.0
